评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复的评论ID,具体的回复对象,回复给谁
7373226826086564649,极氪和方太还不能代表啥吗 啥能代表[捂脸][捂脸][捂脸],,0,2024-05-26 16:45:52,纵横天下,https://www.douyin.com/user/MS4wLjABAAAAJpOh8igQb-LoEC0IfB9GCLYeGmfXlO7IxALSr-eikpc,,,7372773399992632090,7372970506377364239,感谢馈赠
7373250414404256562,牛，那什么能代表现代[灵机一动],,0,2024-05-26 18:17:25,其有此理。。。,https://www.douyin.com/user/MS4wLjABAAAAqjoY7kk8YLUqzCXwzMTv1WkSd9NwrxOblkrH8nsjA1Q,,,7372773399992632090,7373085141646443275,十里春风不如你、、
7372819506496963337,浙江农民比你富裕多了[尬笑][尬笑][尬笑],,1,2024-05-25 14:25:17,WTYHEB,https://www.douyin.com/user/MS4wLjABAAAAwjwFO5mFhrcUbmyR5P0lXIDHrbLbJ8BBcbSf6YFdsoNkJItpHNbC_1IZsnAB9MKV,147789WSM,,7372773399992632090,7372775081250702114,平凡人生
7372825518028931855,本来江浙沪就有钱，我说的是另一层意思，就是把良田盖成高楼大厦。,,0,2024-05-25 14:48:37,平凡人生,https://www.douyin.com/user/MS4wLjABAAAAMCoWM-wg0jkR-Tdfj493eLn6Nl9CYFpMcRw0eqqYJjTY1g0JExJ2ZszFN3kldoEc,dyxcltmmdua3,,7372773399992632090,7372819506496963337,WTYHEB
7372756131049718568,割完麦子回到99层的公寓喝一杯82年的胡辣汤解解乏,,49,2024-05-25 11:38:46,婷婷,https://www.douyin.com/user/MS4wLjABAAAA3HYcQRC13oLRJpKPEyMQuIqE_eVNGMohUKMMnSie30Q8TGR9cp1Uf7EwgCuclbYs,dysh0mxubyrp,,7372773399992632090,7372775690700538687,彭于晏济南分晏
7452374750578000700,无与伦比,,0,2024-12-25 23:40:14,正木合 设计工作室,https://www.douyin.com/user/MS4wLjABAAAAsTRICD0HESMWX1AMzB2nE2SxJFFgSqvlHHWiLLbm8S5c3BSddrz4CxvT4RCg15pt,andongniao58,,7372773399992632090,7372773399992632090,
7437438862165885732,@言言🐼,,0,2024-11-15 17:41:25,ysq,https://www.douyin.com/user/MS4wLjABAAAAcUo4a67cldQEgthhPjtoMe2n2uHcNBhnBejJJB_UZZc,ysq96309,,7372773399992632090,7372773399992632090,
7375758446514144035,沃德发,,0,2024-06-02 12:29:52,冬嫕,https://www.douyin.com/user/MS4wLjABAAAA4O_iOgqGiawbyvRn3q-hUKDSvD9Xry0vIJYp7x6MGkM,dy2vb5u7s7ee,,7372773399992632090,7372773399992632090,
7375468783622095670,浙江人民自力更生，奋发图强[耶][666],,0,2024-06-01 17:45:48,杨小凡,https://www.douyin.com/user/MS4wLjABAAAAmpQI1tC5C5uTfoWb65Wdgxs4shu9Ty4XDnUbJtZYdos,dyrnnn4538wt,,7372773399992632090,7372773399992632090,
7374288570192560923,穷人与富人,,0,2024-05-29 13:25:59,啥也不是,https://www.douyin.com/user/MS4wLjABAAAAz3d-b4MXslBW3Hn0Vw5spO3ayMKM3IWB3KE9dIu1Yj_OPg1qvSK_bS8FbrsgePDt,B199012,,7372773399992632090,7372794140684010249,村里的靓仔
7374281276713452323,农耕文明和工业文明的融合,,0,2024-05-29 12:57:42,小核桃,https://www.douyin.com/user/MS4wLjABAAAAU8tmYcbfSR5l76XstRgSLkuF-sJI-_y_l6F1WZH161Q,L55660505,,7372773399992632090,7372773399992632090,
7373955400570307328,在写字楼的的有钱，搞农业就穷了？,,0,2024-05-28 15:53:09,雨呢。。,https://www.douyin.com/user/MS4wLjABAAAAjjVwhLz2tbw1nz8UjCIfzlfY7L4opVXSGyyEAMfeSI1mmQXtBZ3Yo_V-DlDUal2n,hahahaha7613,,7372773399992632090,7373117993015853878,六丶
7373997582391575350,写字楼里一月的工资赶得上甚至超过10亩地一年的收入   一年工资百万比的上你一千亩地一年的收入     搞农业真挣钱的话，农民将无地可种,,0,2024-05-28 18:36:49,六丶,https://www.douyin.com/user/MS4wLjABAAAAIoYbExmZa82YdFu8EqVHeqHftxe1UURxedM7FOArd7Y,,,7372773399992632090,7373955400570307328,雨呢。。
7373601278201889536,我就用仨字:吊炸天，爽爆了,,0,2024-05-27 16:58:59,奇怪老头子,https://www.douyin.com/user/MS4wLjABAAAAJTIgrFeSNGlXBpCpCL6qbHcHyc4Wx1oPRNaXR4fuiavh4kfOzJT8xDzz_TcKlIYs,82640065119,,7372773399992632090,7372773399992632090,
7373568846965670697,哪有传统？ 都是现代化[尬笑],,0,2024-05-27 14:53:06,高空杂技舞狮队-小明🤹🏻,https://www.douyin.com/user/MS4wLjABAAAABfy0RbkQgqvANoCybFrXGbxmrKfNbsmIy0myexljc2M7tTM5580U3P5mTtNCLAW5,MING19991215,,7372773399992632090,7372794140684010249,村里的靓仔
7373478272019170058,四个现代化,,0,2024-05-27 09:01:36,山至高处,https://www.douyin.com/user/MS4wLjABAAAAStFjBouoQ10IA7-SJNbeE39GrK47H3lMfZvFl6KeZI8,,,7372773399992632090,7372773399992632090,
7373451920638280463,拿你们郑州号称亚洲在大的立交桥对比,,0,2024-05-27 07:19:27,Mr.NI,https://www.douyin.com/user/MS4wLjABAAAAJFbyzqTtq8dAIEXrMMqVywNaBXhcM87aHdYDKFhI0pQ,yry20130331njj,,7372773399992632090,7372773399992632090,
7373240542710432527,我就  我靠 两个字[捂脸][捂脸],,0,2024-05-26 17:39:05,小九66,https://www.douyin.com/user/MS4wLjABAAAA9HcrfqYszt2vCiWITxaKPFeuZxs5Xv6ke6EV0MQ7mOc,,,7372773399992632090,7372773399992632090,
7373222412459443007,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9bfca2a7a7134d3383ea7075d13f02ff~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=W2Xyu6MIVjQ%2FagVUetEhqrtgp80%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190935EBBCB1AD94008B18E69F', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9bfca2a7a7134d3383ea7075d13f02ff~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=OSyS%2BoR6JOZe3AFwaAEJECe%2FS8k%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190935EBBCB1AD94008B18E69F', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9bfca2a7a7134d3383ea7075d13f02ff~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=02FwOvlbTtqiYLuvIDPUS%2Fyhlhg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190935EBBCB1AD94008B18E69F', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9bfca2a7a7134d3383ea7075d13f02ff~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739966400&x-signature=hOSyajj3bnnR7fDLS1bnw6U15g4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190935EBBCB1AD94008B18E69F']",0,2024-05-26 16:28:48,陈，，,https://www.douyin.com/user/MS4wLjABAAAAn6pqw1ExGq4fsUK10jpb3L8QJCDhtKdnYYmg4iw82zQ,,,7372773399992632090,7372773399992632090,
7373215770563773234,@德发长,,0,2024-05-26 16:02:58,清晖映霞,https://www.douyin.com/user/MS4wLjABAAAAQUlTSpRDdb-wXVvlirxR_Ji7_gz9uj3ABKv35Fp5EkY,,,7372773399992632090,7372773399992632090,
7373215638033007387,所以你平凡,,0,2024-05-26 16:02:29,新青年-,https://www.douyin.com/user/MS4wLjABAAAAWMV9xqv-ljBbFjSAOmOuceMW3hjyxwnpUu_-IwICPTA,yzx99,,7372773399992632090,7372775081250702114,平凡人生
7373205020710437632,有钱，牛B，到处是高楼大厦。我们河南是，木有钱，不牛笔,,0,2024-05-26 15:21:18,万向竹节管源头工厂,https://www.douyin.com/user/MS4wLjABAAAAbPnqGKLsyuHdd8teFVi8eY83J8ntvAAYFTQ5-Jxa5I4esGENFpJs8kAJkTSV3TEn,49285759798,,7372773399992632090,7372773399992632090,
7373203756525372187,没有前面的，后面的得饿死。,,0,2024-05-26 15:16:20,nygszhai,https://www.douyin.com/user/MS4wLjABAAAAd9d2t6h6rHUanxa354bwBSM4NBvx5xMVE-qVL1XL-xaaYtgmmrKgHmUtqYwIlUZl,72596289462,,7372773399992632090,7372773399992632090,
7373200610269905704,@雨先生.,,0,2024-05-26 15:04:11,赵山河✨,https://www.douyin.com/user/MS4wLjABAAAAipsgd7oYD6wTpbr3QDmAERXdSnD2oVRyz7NFszBDR0U,,,7372773399992632090,7372773399992632090,
7373197623157572363,种田就不现代了？你吃的什么？,,0,2024-05-26 14:52:35,ZGN,https://www.douyin.com/user/MS4wLjABAAAA0w3XxNUC5jDXyY6hXs-_2I_7IfbdBRXymYkg1H7rM9i1rFJZsuQ6nmNlf2_pFmIf,43797997875,,7372773399992632090,7372794140684010249,村里的靓仔
7373196239951086336,农民建设的城市  还要养活城市。,,1,2024-05-26 14:47:11,z钧元,https://www.douyin.com/user/MS4wLjABAAAAdi12mKLYXl5-DP2Rgy5uNp4XXc_P3wr-Bg3UT4fL3cLksJKUHWUs5Jhmu5vNQf0l,hb77777i,,7372773399992632090,7372773399992632090,
7373190229002191666,传统不是人力收割吗？现在都机器收割小麦了哪来的传统？,,0,2024-05-26 14:23:52,快乐就好,https://www.douyin.com/user/MS4wLjABAAAA9JxWOjyDi5HhwGNzw_gUzU4cnmP3-ON7IWfLcKlYs-E,,,7372773399992632090,7372794140684010249,村里的靓仔
7373189542088098586,资本看笑话,,0,2024-05-26 14:21:11,@@初三,https://www.douyin.com/user/MS4wLjABAAAAgQa58k0ubILTyb5YLghNBOFT7xIaNuIvl_PgA_SAOi6tyOoCWtTe6sxcqOK99Lg8,limingxuan.520,,7372773399992632090,7372773399992632090,
7373186390668821258,麦田是高楼他爹。,,0,2024-05-26 14:08:58,程成子,https://www.douyin.com/user/MS4wLjABAAAADN2R0O5137JT4SV4nadFP70OywOSsVv475kg3pgPp6M,cj255360,,7372773399992632090,7372773399992632090,
7373177407160927012,四个现代化！画面就差大飞机了！,"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/340a5bb3fe5f4085b5fe43e01a96a3d0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=%2BBWoljhkfT3v6qmt%2FVLPqnNywgg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/340a5bb3fe5f4085b5fe43e01a96a3d0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=FpKVfZJd3ljv1excVbd%2Bwk1qGhc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/340a5bb3fe5f4085b5fe43e01a96a3d0~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=wZhf8lMOlAMBkFpwXZMp6ky2Y2w%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/340a5bb3fe5f4085b5fe43e01a96a3d0~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739966400&x-signature=skArdjpYr5ym251mCI%2FWrYjF25s%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC']",0,2024-05-26 13:34:06,梦幻泡影,https://www.douyin.com/user/MS4wLjABAAAAQo4iSkpoXyb4_Qtj034d8ByxnIoYGc_RH8kPUGX81TE,,,7372773399992632090,7372773399992632090,
7373159335512425235,你在超前也得吃,,0,2024-05-26 12:24:00,止期,https://www.douyin.com/user/MS4wLjABAAAAGvROj4kLSxorpszBsP-0VUCgih_X1NO-yF8HGuLb8WNwpP-lx9kSskd5tyoqWay1,53453216048,,7372773399992632090,7372794140684010249,村里的靓仔
7373157276990276387,这是四个现代化加强版[干饭人],,0,2024-05-26 12:16:02,熊小萌,https://www.douyin.com/user/MS4wLjABAAAAnQs1518YrXEE0JuwDKPi5LITviDSg8fj-v5NdTkYHAc,wg799203295,,7372773399992632090,7372773399992632090,
7373156124126118692,天苍苍野茫茫风吹草地见牛马[九转大肠][九转大肠][九转大肠][看][看][看],,0,2024-05-26 12:11:30,法克油,https://www.douyin.com/user/MS4wLjABAAAA9rfH7LSl50Boj76A5hgNhxwNBuc4ZGI3JpiT3FSqb5tCBTJlj30pAkc7HuZvuxY3,88155628274,,7372773399992632090,7372773399992632090,
7373154854942966567,跟你关系大吗[捂脸],,0,2024-05-26 12:06:37,信阳新东方企业服务有限公司,https://www.douyin.com/user/MS4wLjABAAAAfD26TBLBgyTjHxpbcJmceNYKpSgdzeccbIJISUWY0fgbnB1bqvGkSGMopZwvKB1M,38587924600,,7372773399992632090,7372773399992632090,
7373148264037679909,什么叫传统？你吃大米就叫传统了,,0,2024-05-26 11:40:59,大可·,https://www.douyin.com/user/MS4wLjABAAAAVx4NJAMhY0TpmKwNAyHUv7TeiOzwwPdbeQtdC56o8Kc,Qi5555566666,,7372773399992632090,7372794140684010249,村里的靓仔
7373146199056499466,@坦克越仔 @jing @橙C美式多加冰 @No.15,,0,2024-05-26 11:33:00,六边形战士#,https://www.douyin.com/user/MS4wLjABAAAA8pRFOjyE6cQ-mctWtSfGsyQJ64scf7dGYjxZJuEJM9k,,,7372773399992632090,7372773399992632090,
7373134748322382626,就是这样子,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/93afe82a112f4c949c7648d143a35fe8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=XPU13a3C7%2BSNuYZIXRNE%2FfZoyJs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/93afe82a112f4c949c7648d143a35fe8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=afFNdp3ivGiPmP7jsf2%2BtX0TgMs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/93afe82a112f4c949c7648d143a35fe8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=GYDhWGEbcHRrOuzazrtjEIYkpQs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/93afe82a112f4c949c7648d143a35fe8~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739966400&x-signature=BV8BOgbXc6SJ8LDhVxjZBOjND4c%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC']",0,2024-05-26 10:48:36,一只羊，！,https://www.douyin.com/user/MS4wLjABAAAANILOAsZa4-flcU3SgebNc7F_wakkMTy2LAHnzKxqVAg,,,7372773399992632090,7372773399992632090,
7373133440894272256,驴唇不对马嘴，传统有机械收割？,,0,2024-05-26 10:43:31,张鲜生,https://www.douyin.com/user/MS4wLjABAAAACcV25MymYiRcNV3nvI7yXLBltfFsZyKEk4Z0eW7FvWQKsD7K7Dltp_x7-l_Hyttw,656019sb520,,7372773399992632090,7372794140684010249,村里的靓仔
7373126258085921570,怎么？你意思现代化的高楼大厦很高端很高大上很文明？麦田就显得很乡土气息，在高楼面前显得格格不入？这片麦子不知能供养多少那些楼里的人,,0,2024-05-26 10:15:39,无欲则安💫,https://www.douyin.com/user/MS4wLjABAAAAzbpd4wxkQozZVZbMu_f4CU0dXaD_MRR1XZPkeATdy1jO1XxSGWHwxe1o-TO1Cm3p,59689377893,,7372773399992632090,7372794140684010249,村里的靓仔
7373126062869365541,你在牛逼，也得吃粮食。,,0,2024-05-26 10:14:51,来来回回,https://www.douyin.com/user/MS4wLjABAAAA5rqhsSLb81BraTECMSXOjB2qGZIVUwCWqBER8CB2hnA,dyedxwtd9qrj,,7372773399992632090,7372773399992632090,
7373122083846783778,社会主义四个现代化描述的就是这个场景[呲牙],,0,2024-05-26 09:59:25,82060,https://www.douyin.com/user/MS4wLjABAAAAOscV-B4Rtq5kd3olqU9cOpabac2zIdDAHqOlb_YF0RM,,,7372773399992632090,7372773399992632090,
7373121011816825639,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a9a7596157b64728847c33469dad184d~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=bYGWJQIbw7n9L0vRrBsBdCoFpBQ%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a9a7596157b64728847c33469dad184d~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=N825hsG%2FwBy9DaE2wpkePvigfU0%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a9a7596157b64728847c33469dad184d~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=0t2ULer010uxO24VD%2Bqvd776Tl8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a9a7596157b64728847c33469dad184d~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739966400&x-signature=wWc4fOCklOFC7ZRTPlIUq0gGccs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC']",0,2024-05-26 09:55:17,花开堪折,https://www.douyin.com/user/MS4wLjABAAAAeGv_GdfZ2Qncn7wikunCPl1f9JFlY6MHvxLg9pUZ6sw,,,7372773399992632090,7372773399992632090,
7373120225082491685,@Qingyang,,0,2024-05-26 09:52:12,一包薯片,https://www.douyin.com/user/MS4wLjABAAAAecdg48WWrqZajJvpZt0M5wjNt6f9hhkVKrbBcHSMA7o,,,7372773399992632090,7372773399992632090,
7373116495848031028,社会在进步，时代在发展民以食为天,,0,2024-05-26 09:37:47,陈华武,https://www.douyin.com/user/MS4wLjABAAAATwDibjJe5GVrzMMJp66EqkBWwQlrnRkUJUcuAYvmIUg,AAA9518,,7372773399992632090,7372773399992632090,
7373111390889034536,@极氪ZEEKR,,0,2024-05-26 09:17:58,天青色等烟yu,https://www.douyin.com/user/MS4wLjABAAAAKsJjbWIhOIqsJf4fNPzyaxWpeZn0V-MvnwTU6M_ZB2k,,,7372773399992632090,7372773399992632090,
7373109859661988618,收割机还叫传统啊[看],,1,2024-05-26 09:12:01,EI_xJsong808,https://www.douyin.com/user/MS4wLjABAAAAmG6sonf_IpDvR9h5QXM_z_oLh6u1LmQR1wFj4SN2tCQ,lure_Slz,,7372773399992632090,7372794140684010249,村里的靓仔
7373109076165493530,@A-凪.,,0,2024-05-26 09:08:58,H',https://www.douyin.com/user/MS4wLjABAAAAba7b8ul1ZuX9wqJAGS3vr6n5TjvDAKO2OUF0-Z_6Tw8,2325771815huang,,7372773399992632090,7372773399992632090,
7373107900871869193,粮食国之根本，没吃的一切都是扯淡,,0,2024-05-26 09:04:26,车手小崔,https://www.douyin.com/user/MS4wLjABAAAAWkaIBEyIOEgCogkUls-IGv9MqEslYP5wRDcUYXxCd20,,,7372773399992632090,7372773399992632090,
7373106727146046248,国泰民安[赞][赞][赞],,0,2024-05-26 08:59:52,WorkPlace_小高,https://www.douyin.com/user/MS4wLjABAAAA5I3qt7uJNYMKPkWF4xx9w5GXV2ECgJhq1V-2DvQEnSg,Dear.34,,7372773399992632090,7372773399992632090,
7373084725739930380,任你科技再发达，楼房再高，农业永远也是根本[捂脸]，碰撞个毛线。,,0,2024-05-26 07:34:32,冷血,https://www.douyin.com/user/MS4wLjABAAAAbFV0qRGYYxV-NtbhAdvckMf3rKmpJzi-_Oj-AjUdqF4,,,7372773399992632090,7372773399992632090,
7373073214027432716,农田搬到了城市里,,0,2024-05-26 06:49:49,郑先生、,https://www.douyin.com/user/MS4wLjABAAAARx0isgOJyEpXEhXS05vXiX4zUDHvBKB6I-lWYTJ8xi7hEMDM-f9MkWjNiX4W6fiw,SUG_326,,7372773399992632090,7372773399992632090,
7373069845737636644,这才是最浪漫的和谐,,0,2024-05-26 06:36:48,杭州富阳启点摄影工作室,https://www.douyin.com/user/MS4wLjABAAAAUCVfVOH5gl2VGH1HiukPrLSuX6kT8wChOjLP5kNBM_A,qd447168,,7372773399992632090,7372773399992632090,
7373057415715619596,,,0,2024-05-26 05:48:35,消火栓,https://www.douyin.com/user/MS4wLjABAAAAx5laaJE4cesRmENf4vcQQyAdd1h3w56lOZREtlLtfA8,kuzini123456789,,7372773399992632090,7372998384875995943,白厅玫瑰HumphreyAppleby
7372788846189183782,时代的碰撞吧,"['https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2d0a5f15448c4a80a597460e17a45406~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=PIAiz5TTi%2Bfrh1lUzP9fdJ2K%2FaI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2d0a5f15448c4a80a597460e17a45406~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=VgLbq43%2Fdd7B4Pa0b%2FpqZSXRvac%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2d0a5f15448c4a80a597460e17a45406~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1739966400&x-signature=YzIsgTOOATvsiJMT8dsitEnEUfs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/2d0a5f15448c4a80a597460e17a45406~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1739966400&x-signature=OKfPCxA3Fe5ApmGdQkR5bdmOhzw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20250218190938AAF7FBB7B0737518FDBC']",0,2024-05-25 12:26:18,用户5681917819550,https://www.douyin.com/user/MS4wLjABAAAAJ-j0fd-ta5wHnbfWdedNKPByPN3CAMeVfG3uP234bMCWq86c1jEOBiIjLObNTS5v,76791892027,,7372773399992632090,7372773399992632090,
7372945312580862761,当然是麦田，全浙江现在有无数麦田，，水稻你得看季节,,0,2024-05-25 22:33:25,把握,https://www.douyin.com/user/MS4wLjABAAAASLpqNzY6Z4yqpfAjYkNU_ANp2hKm16ZhCCylXA2V4BLl7fLqsfHZDvcpmQ8eufJ2,92538878840,,7372934457517605667,7372934457517605667,
7372947591649100544,我以为南方只能种水稻的[看],,0,2024-05-25 22:42:18,弓,https://www.douyin.com/user/MS4wLjABAAAAk8dkhpgo9IPQeyb1Vbt9oBzbUt8KsL8ALnwwe2WcVL4,98636191k,,7372934457517605667,7372945312580862761,把握
7372962033400251199,是不是得出全中国大半人主食都是面食结论？,,0,2024-05-25 23:38:20,用户0198709778164,https://www.douyin.com/user/MS4wLjABAAAA-PbCg-qx9pt1noDOTJBnEU_Loqu-fIbv8RWvR-1W5PU,43105403270,,7372934457517605667,7372947591649100544,弓
7372977429495694132,你想太多了,,0,2024-05-26 00:38:12,弓,https://www.douyin.com/user/MS4wLjABAAAAk8dkhpgo9IPQeyb1Vbt9oBzbUt8KsL8ALnwwe2WcVL4,98636191k,,7372934457517605667,7372962033400251199,用户0198709778164
7373068553610576651,你懂啥，麦割完了再种杂交水稻,,0,2024-05-26 06:31:47,姓马,https://www.douyin.com/user/MS4wLjABAAAAk__-MBkP5bsjhdcsZh9Iei7to8JBXjUIaMz0T-DYUnYX335W-3bJ2OwGMLSaQsao,dyp1r34yw3fa,,7372934457517605667,7372934457517605667,
7373252858814153472,？？？,,0,2024-05-26 18:26:52,弓,https://www.douyin.com/user/MS4wLjABAAAAk8dkhpgo9IPQeyb1Vbt9oBzbUt8KsL8ALnwwe2WcVL4,98636191k,,7372934457517605667,7373068553610576651,姓马
7429608295847936828,深圳,,0,2024-10-25 15:14:51,依辰,https://www.douyin.com/user/MS4wLjABAAAA2tvLvSlcWvMA-n-iKevCY7LKgWTnPZWVHcziM-5S2SN0HMAQeCJbUzkNsDfIfnlX,72859017781,,7373658960958276367,7373658960958276367,
7373723311723660084,杭州,,0,2024-05-28 00:52:39,free,https://www.douyin.com/user/MS4wLjABAAAA0k6QfPDD5JIeiwAwSnn4x_1b_gZp6PWbC2XuZCkqWbY,tjj0918,,7373658960958276367,7373658960958276367,
7373867276996477731,拍视频看看,,0,2024-05-28 10:11:09,南飞雁M,https://www.douyin.com/user/MS4wLjABAAAAse1fchCKMzgvbtg8TOaIfajAp16Cxojcb2D6djhVBtA,,,7373658960958276367,7373866294396928831,川渝亚德客总代理
7373869510967231273,网上应该搜得到，在成都环球中心这一带,,0,2024-05-28 10:19:49,川渝亚德客总代理,https://www.douyin.com/user/MS4wLjABAAAAAR2QLXKdFUbQlLHlTuqEBs38RTYfE-y2Ft2FlF_QULA,,,7373658960958276367,7373867276996477731,南飞雁M
7375478618129269567,是的，这样的画面正是中国现代化的最好宣传画面,,1,2024-06-01 18:24:00,川渝亚德客总代理,https://www.douyin.com/user/MS4wLjABAAAAAR2QLXKdFUbQlLHlTuqEBs38RTYfE-y2Ft2FlF_QULA,,,7373658960958276367,7375476389228954402,Daniel
7438448636994634548,太小了,,0,2024-11-18 10:59:50,疯狂的青菜,https://www.douyin.com/user/MS4wLjABAAAALxWmfHa4wdKA51waeSTtTGw_KG2IPxgnC3U2uJuuxTE,,,7372541288568095497,7372541288568095497,
7372543596405080867,08年在北京的时候，经过这麦田当时都懵逼了,,2,2024-05-24 20:34:35,── 展开 1196条回复 ⌵,https://www.douyin.com/user/MS4wLjABAAAA6uMkndx3cPHqm9aM-dL76yxh7Fr3GJv2tOb-X_bb-RM,,,7372541288568095497,7372541288568095497,
